,batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
7644,Mumbai Indians,Chennai Super Kings,1181768,2019-05-12,Ishan Kishan,23,28,3.0,0.0,0,0,0,30.0,82.14285714285714,Avesh Khan,caught
7643,Mumbai Indians,Chennai Super Kings,1181768,2019-05-12,HH Pandya,16,10,1.0,1.0,0,0,0,23.0,160.0,CV Varun,bowled
808,Chennai Super Kings,Mumbai Indians,1181768,2019-05-12,AT Rayudu,1,4,0.0,0.0,0,0,0,5.0,25.0,Y Venugopal Rao,caught
810,Chennai Super Kings,Mumbai Indians,1181768,2019-05-12,F du Plessis,26,13,3.0,1.0,0,0,0,35.0,200.0,P Kumar,caught
811,Chennai Super Kings,Mumbai Indians,1181768,2019-05-12,MS Dhoni,2,8,0.0,0.0,0,0,0,6.0,25.0,TM Dilshan,caught
812,Chennai Super Kings,Mumbai Indians,1181768,2019-05-12,RA Jadeja,5,5,0.0,0.0,0,0,0,9.0,100.0,R Vinay Kumar,bowled
813,Chennai Super Kings,Mumbai Indians,1181768,2019-05-12,SK Raina,8,15,0.0,0.0,0,0,0,12.0,53.333333333333336,SW Tait,caught
814,Chennai Super Kings,Mumbai Indians,1181768,2019-05-12,SN Thakur,2,2,0.0,0.0,0,0,0,6.0,100.0,JH Kallis,bowled
815,Chennai Super Kings,Mumbai Indians,1181768,2019-05-12,SR Watson,80,62,8.0,4.0,1,0,0,108.0,129.03225806451613,SR Watson,run out
7649,Mumbai Indians,Chennai Super Kings,1181768,2019-05-12,RD Chahar,0,2,0.0,0.0,0,0,1,2.0,0.0,T Natarajan,caught
818,Chennai Super Kings,Mumbai Indians,1216492,2020-09-19,M Vijay,1,8,0.0,0.0,0,0,0,5.0,12.5,SL Malinga,run out
7662,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,TA Boult,0,1,0.0,0.0,0,0,1,2.0,0.0,PP Ojha,caught
819,Chennai Super Kings,Mumbai Indians,1216492,2020-09-19,MS Dhoni,0,2,0.0,0.0,0,0,1,2.0,0.0,JJ van der Wath,caught
7660,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,SA Yadav,17,18,2.0,0.0,0,0,0,23.0,94.44444444444444,R Vinay Kumar,caught
7661,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,SS Tiwary,42,31,3.0,1.0,0,0,0,51.0,135.48387096774192,Sohail Tanvir,caught
821,Chennai Super Kings,Mumbai Indians,1216492,2020-09-19,SM Curran,18,6,1.0,2.0,0,0,0,27.0,300.0,JE Taylor,caught
820,Chennai Super Kings,Mumbai Indians,1216492,2020-09-19,RA Jadeja,10,5,2.0,0.0,0,0,0,16.0,200.0,Harbhajan Singh,bowled
816,Chennai Super Kings,Mumbai Indians,1216492,2020-09-19,AT Rayudu,71,49,6.0,3.0,1,0,0,95.0,144.89795918367346,V Sehwag,caught
817,Chennai Super Kings,Mumbai Indians,1216492,2020-09-19,F du Plessis,58,45,6.0,0.0,1,0,0,76.0,128.88888888888889,PP Ojha,caught
7652,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,HH Pandya,14,10,0.0,2.0,0,0,0,22.0,140.0,YS Chahal,caught
7653,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,JJ Bumrah,5,3,0.0,0.0,0,0,0,9.0,166.66666666666669,JR Hopes,lbw
7654,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,JL Pattinson,11,8,2.0,0.0,0,0,0,17.0,137.5,MA Khote,caught
7655,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,KA Pollard,18,14,1.0,1.0,0,0,0,25.0,128.57142857142858,Z Khan,caught
7656,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,KH Pandya,3,3,0.0,0.0,0,0,0,7.0,100.0,Mohammad Asif,caught
7657,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,Q de Kock,33,22,5.0,0.0,0,0,0,42.0,150.0,SK Warne,caught
822,Chennai Super Kings,Mumbai Indians,1216492,2020-09-19,SR Watson,4,5,1.0,0.0,0,0,0,9.0,80.0,PP Ojha,run out
7659,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,RG Sharma,12,10,2.0,0.0,0,0,0,18.0,120.0,VY Mahesh,caught
7658,Mumbai Indians,Chennai Super Kings,1216492,2020-09-19,RD Chahar,2,4,0.0,0.0,0,0,0,6.0,50.0,PP Ojha,caught
2137,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,AR Patel,6,9,0.0,0.0,0,0,0,10.0,66.66666666666666,PP Ojha,caught
2136,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,A Nortje,3,1,0.0,0.0,0,0,0,7.0,300.0,V Sehwag,caught
2140,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,R Ashwin,4,6,0.0,0.0,0,0,0,8.0,66.66666666666666,Harbhajan Singh,bowled
2141,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,RR Pant,33,35,4.0,0.0,0,0,0,41.0,94.28571428571428,JE Taylor,caught
4351,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,KL Rahul,23,19,2.0,1.0,0,0,0,31.0,121.05263157894736,JR Hopes,lbw
2143,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,SO Hetmyer,7,13,1.0,0.0,0,0,0,12.0,53.84615384615385,A Mithun,caught
2142,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,S Dhawan,0,2,0.0,0.0,0,0,1,2.0,0.0,PP Ojha,run out
2138,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,MP Stoinis,53,23,7.0,3.0,1,0,0,78.0,230.43478260869568,SL Malinga,run out
2144,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,SS Iyer,39,33,0.0,3.0,0,0,0,49.0,118.1818181818182,CH Gayle,caught
4354,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,SN Khan,12,12,2.0,0.0,0,0,0,18.0,100.0,Mohammad Asif,caught
4353,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,N Pooran,0,4,0.0,0.0,0,0,1,2.0,0.0,Z Khan,caught
4352,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,MA Agarwal,89,61,7.0,4.0,1,0,0,116.0,145.9016393442623,MA Khote,caught
4347,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,CJ Jordan,5,6,0.0,0.0,0,0,0,9.0,83.33333333333334,T Natarajan,caught
4348,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,GJ Maxwell,1,4,0.0,0.0,0,0,0,5.0,25.0,JR Hazlewood,caught
4349,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,K Gowtham,20,14,1.0,1.0,0,0,0,27.0,142.85714285714286,Mohammed Shami,caught
4350,Kings XI Punjab,Delhi Capitals,1216493,2020-09-20,KK Nair,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,YS Chahal,caught
2139,Delhi Capitals,Kings XI Punjab,1216493,2020-09-20,PP Shaw,5,9,1.0,0.0,0,0,0,10.0,55.55555555555556,JJ van der Wath,caught
13071,Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,2020-09-21,D Padikkal,56,44,8.0,0.0,1,0,0,76.0,127.27272727272728,A Mishra,caught
13074,Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,2020-09-21,V Kohli,14,13,0.0,0.0,0,0,0,18.0,107.6923076923077,JJ Bumrah,bowled
14181,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,Abhishek Sharma,7,4,1.0,0.0,0,0,0,12.0,175.0,UT Yadav,caught
14182,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,B Kumar,0,2,0.0,0.0,0,0,1,2.0,0.0,JH Kallis,run out
13072,Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,2020-09-21,JR Philippe,1,2,0.0,0.0,0,0,0,5.0,50.0,RA Jadeja,lbw
14186,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,MR Marsh,0,1,0.0,0.0,0,0,1,2.0,0.0,NLTC Perera,caught
14184,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,JM Bairstow,61,46,6.0,2.0,1,0,0,83.0,132.6086956521739,R Sathish,run out
14191,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,V Shankar,0,1,0.0,0.0,0,0,1,2.0,0.0,PV Tambe,caught
14190,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,T Natarajan,3,4,0.0,0.0,0,0,0,7.0,75.0,JD Unadkat,caught
14189,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,Sandeep Sharma,9,6,1.0,0.0,0,0,0,14.0,150.0,L Balaji,caught
14188,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,Rashid Khan,6,6,1.0,0.0,0,0,0,11.0,100.0,Z Khan,caught
14187,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,PK Garg,12,13,1.0,0.0,0,0,0,17.0,92.3076923076923,KK Cooper,caught
13070,Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,2020-09-21,AJ Finch,29,27,1.0,2.0,0,0,0,38.0,107.40740740740742,Swapnil Singh,caught and bowled
14185,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,MK Pandey,34,33,3.0,1.0,0,0,0,43.0,103.03030303030305,PP Ojha,caught
14183,Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,2020-09-21,DA Warner,6,6,1.0,0.0,0,0,0,11.0,100.0,JP Faulkner,caught
13069,Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,2020-09-21,AB de Villiers,51,30,4.0,2.0,1,0,0,71.0,170.0,A Nehra,run out
13073,Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,2020-09-21,S Dube,7,8,0.0,0.0,0,0,0,11.0,87.5,SR Watson,bowled
9954,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,TK Curran,10,9,1.0,0.0,0,0,0,15.0,111.11111111111111,RE van der Merwe,caught and bowled
1083,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,KM Jadhav,22,17,3.0,0.0,0,0,0,29.0,129.41176470588235,DS Kulkarni,caught
1089,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,SR Watson,33,22,1.0,4.0,0,0,0,46.0,150.0,A Nehra,caught and bowled
1088,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,SM Curran,17,6,1.0,2.0,0,0,0,26.0,283.33333333333337,Y Venugopal Rao,caught
1087,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,RD Gaikwad,0,1,0.0,0.0,0,0,1,2.0,0.0,DW Steyn,bowled
1086,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,RA Jadeja,1,2,0.0,0.0,0,0,0,5.0,50.0,YK Pathan,caught
1085,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,MS Dhoni,29,17,0.0,3.0,0,0,0,39.0,170.58823529411765,Sohail Tanvir,caught
9953,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,SV Samson,74,32,1.0,9.0,1,0,0,105.0,231.25,DP Nannes,caught
9955,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,YBK Jaiswal,6,6,1.0,0.0,0,0,0,11.0,100.0,S Sreesanth,bowled
9948,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,JC Archer,27,9,0.0,4.0,0,0,0,39.0,300.0,PP Ojha,caught
9949,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,R Parag,6,4,1.0,0.0,0,0,0,11.0,150.0,SL Malinga,bowled
9950,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,R Tewatia,10,8,1.0,0.0,0,0,0,15.0,125.0,P Kumar,caught
1082,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,F du Plessis,72,38,1.0,7.0,1,0,0,99.0,189.4736842105263,GD McGrath,run out
1084,Chennai Super Kings,Rajasthan Royals,1216496,2020-09-22,M Vijay,21,21,3.0,0.0,0,0,0,28.0,100.0,DW Steyn,caught
9951,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,RV Uthappa,5,9,0.0,0.0,0,0,0,9.0,55.55555555555556,DL Vettori,caught
9952,Rajasthan Royals,Chennai Super Kings,1216496,2020-09-22,SPD Smith,69,51,4.0,4.0,1,0,0,93.0,135.29411764705884,PP Ojha,caught
6608,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,AD Russell,11,11,2.0,0.0,0,0,0,17.0,100.0,PP Chawla,caught
8441,Mumbai Indians,Kolkata Knight Riders,1216508,2020-09-23,RG Sharma,80,62,3.0,6.0,1,0,0,107.0,129.03225806451613,Z Khan,caught
6610,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,KD Karthik,30,23,5.0,0.0,0,0,0,39.0,130.43478260869566,MJ McClenaghan,caught
8442,Mumbai Indians,Kolkata Knight Riders,1216508,2020-09-23,SA Yadav,47,28,6.0,1.0,0,0,0,59.0,167.85714285714286,JH Kallis,caught
8443,Mumbai Indians,Kolkata Knight Riders,1216508,2020-09-23,SS Tiwary,21,14,1.0,1.0,0,0,0,28.0,150.0,RJ Harris,bowled
6611,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,Kuldeep Yadav,1,2,0.0,0.0,0,0,0,5.0,50.0,TA Boult,caught
6617,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,Shubman Gill,7,11,1.0,0.0,0,0,0,12.0,63.63636363636363,YS Chahal,caught
6616,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,Shivam Mavi,9,10,1.0,0.0,0,0,0,14.0,90.0,CV Varun,bowled
6613,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,NS Naik,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,I Sharma,caught
6609,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,EJG Morgan,16,20,1.0,1.0,0,0,0,23.0,80.0,S Gopal,caught
8437,Mumbai Indians,Kolkata Knight Riders,1216508,2020-09-23,HH Pandya,18,13,2.0,1.0,0,0,0,26.0,138.46153846153845,KA Pollard,caught and bowled
8439,Mumbai Indians,Kolkata Knight Riders,1216508,2020-09-23,KH Pandya,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,DP Nannes,caught
8438,Mumbai Indians,Kolkata Knight Riders,1216508,2020-09-23,KA Pollard,13,8,1.0,0.0,0,0,0,18.0,162.5,PP Ojha,bowled
6614,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,PJ Cummins,33,14,1.0,4.0,0,0,0,46.0,235.7142857142857,HH Pandya,run out
6615,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,SP Narine,9,10,0.0,1.0,0,0,0,15.0,90.0,K Rabada,caught
6612,Kolkata Knight Riders,Mumbai Indians,1216508,2020-09-23,N Rana,24,19,2.0,1.0,0,0,0,32.0,126.3157894736842,Rashid Khan,bowled
8440,Mumbai Indians,Kolkata Knight Riders,1216508,2020-09-23,Q de Kock,1,3,0.0,0.0,0,0,0,5.0,33.33333333333333,Harmeet Singh,caught
5398,Kings XI Punjab,Royal Challengers Bangalore,1216510,2020-09-24,GJ Maxwell,5,6,0.0,0.0,0,0,0,9.0,83.33333333333334,R Sharma,stumped
5401,Kings XI Punjab,Royal Challengers Bangalore,1216510,2020-09-24,MA Agarwal,26,22,4.0,0.0,0,0,0,34.0,118.1818181818182,Z Khan,caught
12202,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,YS Chahal,1,4,0.0,0.0,0,0,0,5.0,25.0,HH Pandya,run out
5399,Kings XI Punjab,Royal Challengers Bangalore,1216510,2020-09-24,KK Nair,15,8,2.0,0.0,0,0,0,21.0,187.5,PP Ojha,stumped
12201,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,Washington Sundar,30,28,2.0,1.0,0,0,0,38.0,107.14285714285714,I Sharma,caught
12200,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,V Kohli,1,5,0.0,0.0,0,0,0,5.0,20.0,Rashid Khan,bowled
12196,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,JR Philippe,0,3,0.0,0.0,0,0,1,2.0,0.0,PP Chawla,caught
12199,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,UT Yadav,0,2,0.0,0.0,0,0,1,2.0,0.0,TA Boult,caught
12198,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,S Dube,12,12,0.0,1.0,0,0,0,18.0,100.0,MJ McClenaghan,caught
12197,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,NA Saini,6,7,1.0,0.0,0,0,0,11.0,85.71428571428571,S Gopal,caught
5402,Kings XI Punjab,Royal Challengers Bangalore,1216510,2020-09-24,N Pooran,17,19,1.0,0.0,0,0,0,22.0,89.47368421052632,S Aravind,caught
5400,Kings XI Punjab,Royal Challengers Bangalore,1216510,2020-09-24,KL Rahul,132,70,14.0,7.0,1,1,0,188.0,188.57142857142856,RA Jadeja,caught
12194,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,D Padikkal,1,2,0.0,0.0,0,0,0,5.0,50.0,SP Narine,lbw
12193,Royal Challengers Bangalore,Kings XI Punjab,1216510,2020-09-24,AJ Finch,20,23,3.0,0.0,0,0,0,27.0,86.95652173913044,BA Stokes,bowled
